Date,Close
2023-05-10,28.6200008392334
2023-05-11,27.719999313354492
2023-05-12,27.709999084472656
2023-05-15,27.56999969482422
2023-05-16,27.049999237060547
2023-05-17,27.280000686645508
2023-05-18,27.280000686645508
2023-05-19,26.920000076293945
2023-05-22,27.950000762939453
2023-05-23,28.31999969482422
2023-05-24,27.850000381469727
2023-05-25,27.75
2023-05-26,27.350000381469727
2023-05-30,26.670000076293945
2023-05-31,27.84000015258789
2023-06-01,30.299999237060547
2023-06-02,30.079999923706055
2023-06-05,30.889999389648438
2023-06-06,30.600000381469727
2023-06-07,29.809999465942383
2023-06-08,30.610000610351562
2023-06-09,30.760000228881836
2023-06-12,31.950000762939453
2023-06-13,31.579999923706055
2023-06-14,31.209999084472656
2023-06-15,31.639999389648438
2023-06-16,31.760000228881836
2023-06-20,31.950000762939453
2023-06-21,31.350000381469727
2023-06-22,30.8700008392334
2023-06-23,29.899999618530273
2023-06-26,29.90999984741211
2023-06-27,29.579999923706055
2023-06-28,30.020000457763672
2023-06-29,30.8799991607666
2023-06-30,31.329999923706055
2023-07-03,30.739999771118164
2023-07-05,30.5
2023-07-06,29.290000915527344
2023-07-07,29.59000015258789
2023-07-10,30.350000381469727
2023-07-11,31.209999084472656
2023-07-12,31.450000762939453
2023-07-13,32.34000015258789
2023-07-14,31.540000915527344
2023-07-17,31.6299991607666
2023-07-18,32.939998626708984
2023-07-19,32.91999816894531
2023-07-20,32.86000061035156
2023-07-21,32.63999938964844
2023-07-24,32.970001220703125
2023-07-25,33.529998779296875
2023-07-26,33.7400016784668
2023-07-27,32.97999954223633
2023-07-28,33.970001220703125
2023-07-31,35.15999984741211
2023-08-01,34.540000915527344
2023-08-02,33.220001220703125
2023-08-03,33.720001220703125
2023-08-04,33.5
2023-08-07,33.93000030517578
2023-08-08,34.0
2023-08-09,34.2599983215332
2023-08-10,34.189998626708984
2023-08-11,34.79999923706055
2023-08-14,34.79999923706055
2023-08-15,33.88999938964844
2023-08-16,34.060001373291016
2023-08-17,34.02000045776367
2023-08-18,34.66999816894531
2023-08-21,36.04999923706055
2023-08-22,36.20000076293945
2023-08-23,35.959999084472656
2023-08-24,35.72999954223633
2023-08-25,36.380001068115234
2023-08-28,36.599998474121094
2023-08-29,36.5099983215332
2023-08-30,36.939998626708984
2023-08-31,37.0
2023-09-01,37.349998474121094
2023-09-05,37.13999938964844
2023-09-06,36.84000015258789
2023-09-07,37.099998474121094
2023-09-08,37.04999923706055
2023-09-11,37.4900016784668
2023-09-12,38.13999938964844
2023-09-13,38.93000030517578
2023-09-14,39.88999938964844
2023-09-15,40.29999923706055
2023-09-18,40.40999984741211
2023-09-19,39.13999938964844
2023-09-20,39.5
2023-09-21,38.77000045776367
2023-09-22,39.97999954223633
2023-09-25,41.4900016784668
2023-09-26,40.619998931884766
2023-09-27,40.349998474121094
2023-09-28,41.150001525878906
2023-09-29,39.63999938964844
2023-10-02,37.56999969482422
2023-10-03,37.08000183105469
2023-10-04,36.15999984741211
2023-10-05,37.130001068115234
2023-10-06,37.68000030517578
2023-10-09,37.36000061035156
2023-10-10,37.75
2023-10-11,37.220001220703125
2023-10-12,36.18000030517578
2023-10-13,36.40999984741211
2023-10-16,36.18000030517578
2023-10-17,37.66999816894531
2023-10-18,37.869998931884766
2023-10-19,38.34000015258789
2023-10-20,38.189998626708984
2023-10-23,38.27000045776367
2023-10-24,38.810001373291016
2023-10-25,39.25
2023-10-26,38.349998474121094
2023-10-27,37.93000030517578
2023-10-30,37.86000061035156
2023-10-31,40.90999984741211
2023-11-01,41.04999923706055
2023-11-02,42.84000015258789
2023-11-03,41.95000076293945
2023-11-06,40.810001373291016
2023-11-07,41.15999984741211
2023-11-08,40.45000076293945
2023-11-09,42.220001220703125
2023-11-10,42.5
2023-11-13,43.72999954223633
2023-11-14,44.06999969482422
2023-11-15,43.16999816894531
2023-11-16,43.939998626708984
2023-11-17,44.599998474121094
2023-11-20,45.349998474121094
2023-11-21,44.77000045776367
2023-11-22,45.0
2023-11-24,45.130001068115234
2023-11-27,45.43000030517578
2023-11-28,45.22999954223633
2023-11-29,44.189998626708984
2023-11-30,45.91999816894531
2023-12-01,45.400001525878906
2023-12-04,45.959999084472656
2023-12-05,45.720001220703125
2023-12-06,44.88999938964844
2023-12-07,44.220001220703125
2023-12-08,45.09000015258789
2023-12-11,45.060001373291016
2023-12-12,45.91999816894531
2023-12-13,45.650001525878906
2023-12-14,46.209999084472656
2023-12-15,44.959999084472656
2023-12-18,46.34000015258789
2023-12-19,43.77000045776367
2023-12-20,42.66999816894531
2023-12-21,43.63999938964844
2023-12-22,43.619998931884766
2023-12-26,43.88999938964844
2023-12-27,43.619998931884766
2023-12-28,42.900001525878906
2023-12-29,43.099998474121094
2024-01-02,42.040000915527344
2024-01-03,41.5099983215332
2024-01-04,42.63999938964844
2024-01-05,42.25
2024-01-08,42.709999084472656
2024-01-09,44.72999954223633
2024-01-10,45.150001525878906
2024-01-11,46.65999984741211
2024-01-12,49.91999816894531
2024-01-16,48.959999084472656
2024-01-17,47.91999816894531
2024-01-18,47.810001373291016
2024-01-19,46.9900016784668
2024-01-22,46.18000030517578
2024-01-23,47.31999969482422
2024-01-24,47.439998626708984
2024-01-25,45.97999954223633
2024-01-26,46.36000061035156
2024-01-29,47.09000015258789
2024-01-30,47.900001525878906
2024-01-31,47.75
2024-02-01,50.560001373291016
2024-02-02,49.0099983215332
2024-02-05,48.310001373291016
2024-02-06,47.619998931884766
2024-02-07,48.04999923706055
2024-02-08,44.720001220703125
2024-02-09,44.060001373291016
2024-02-12,43.63999938964844
2024-02-13,41.86000061035156
2024-02-14,42.25
2024-02-15,42.31999969482422
2024-02-16,42.18000030517578
2024-02-20,41.470001220703125
2024-02-21,41.72999954223633
2024-02-22,41.04999923706055
2024-02-23,40.189998626708984
2024-02-26,40.869998931884766
2024-02-27,41.630001068115234
2024-02-28,40.7599983215332
2024-02-29,40.529998779296875
2024-03-01,41.970001220703125
2024-03-04,41.29999923706055
2024-03-05,40.86000061035156
2024-03-06,41.630001068115234
2024-03-07,44.06999969482422
2024-03-08,41.22999954223633
2024-03-11,40.77000045776367
2024-03-12,41.959999084472656
2024-03-13,39.56999969482422
2024-03-14,39.95000076293945
2024-03-15,41.11000061035156
2024-03-18,41.95000076293945
2024-03-19,41.15999984741211
2024-03-20,41.97999954223633
2024-03-21,42.63999938964844
2024-03-22,43.189998626708984
2024-03-25,41.970001220703125
2024-03-26,42.099998474121094
2024-03-27,42.709999084472656
2024-03-28,43.31999969482422
2024-04-01,46.75
2024-04-02,47.68000030517578
2024-04-03,49.86000061035156
2024-04-04,48.36000061035156
2024-04-05,49.209999084472656
2024-04-08,48.75
2024-04-09,47.900001525878906
2024-04-10,49.15999984741211
2024-04-11,50.470001220703125
2024-04-12,49.59000015258789
2024-04-15,48.31999969482422
2024-04-16,48.189998626708984
2024-04-17,48.40999984741211
2024-04-18,48.16999816894531
2024-04-19,48.099998474121094
2024-04-22,47.290000915527344
2024-04-23,48.68000030517578
2024-04-24,48.7599983215332
2024-04-25,49.15999984741211
2024-04-26,49.349998474121094
2024-04-29,49.41999816894531
2024-04-30,45.630001068115234
2024-05-01,46.91999816894531
2024-05-02,48.41999816894531
2024-05-03,48.40999984741211
2024-05-06,50.72999954223633
2024-05-07,51.75
2024-05-08,50.560001373291016
2024-05-09,52.22999954223633
2024-05-10,50.90999984741211
2024-05-13,48.97999954223633
2024-05-14,49.97999954223633
2024-05-15,49.970001220703125
2024-05-16,49.83000183105469
2024-05-17,53.04999923706055
2024-05-20,54.0
2024-05-21,53.72999954223633
2024-05-22,52.13999938964844
2024-05-23,51.689998626708984
2024-05-24,52.9900016784668
2024-05-28,54.130001068115234
2024-05-29,54.34000015258789
2024-05-30,54.77000045776367
2024-05-31,55.5099983215332
2024-06-03,54.099998474121094
2024-06-04,53.619998931884766
2024-06-05,54.279998779296875
2024-06-06,55.470001220703125
2024-06-07,53.400001525878906
2024-06-10,53.599998474121094
2024-06-11,50.810001373291016
2024-06-12,52.439998626708984
2024-06-13,52.91999816894531
2024-06-14,51.900001525878906
2024-06-17,51.290000915527344
2024-06-18,52.400001525878906
2024-06-20,52.220001220703125
2024-06-21,51.56999969482422
2024-06-24,50.439998626708984
2024-06-25,50.040000915527344
2024-06-26,50.4900016784668
2024-06-27,51.7599983215332
2024-06-28,49.20000076293945
2024-07-01,50.220001220703125
2024-07-02,49.72999954223633
2024-07-03,50.560001373291016
2024-07-05,49.93000030517578
2024-07-08,48.72999954223633
2024-07-09,48.9900016784668
2024-07-10,53.720001220703125
